Callsign, AircraftType, Departure, Destination, SpawnTime, DespawnTime,Flight Times, Info, TA, RA, !BOOM!,,,,,,,,,
DLH220,B77L,CYTZ,LGAV,93639.84,104658.06,183.6,0,0,0,0,,,,,,,,,
DAL917,B788,KSTL,HAAB,93769.32,104697.12,182.1,15,42,5,0,,,,,,,,,
BAW95,B763,KSTL,HRYR,93395.1,104730.78,188.9,0,0,0,0,,,,,,,,,
KLM914,A359,KBWI,GMMN,93009.42,104822.1,196.9,0,0,0,0,,,,,,,,,
TSC325,B788,KIAD,LFMN,93136.2,104828.58,194.9,13,18,2,0,,,,,,,,,
LOT556,B752,MMAS,VILK,93595.92,104895.9,188.3,77,165,15,0,,,,,,,,,
UAE783,B789,KBGR,VOMM,93908.22,104907.96,183.3,0,0,0,0,,,,,,,,,
LOT442,A359,CYZF,DNAA,94021.98,104907.96,181.4,53,53,201,0,,,,,,,,,
SWR488,B772,KRNO,DTTA,93166.98,104939.76,196.2,0,0,0,0,,,,,,,,,
THY998,B788,KPHX,FWKI,93700.56,104947.2,187.4,2,19,1,0,,,,,,,,,
ETD32,A333,MMPR,LWSK,93802.68,104953.68,185.9,29,1,0,0,,,,,,,,,
VIR489,B744,KGRR,VCBI,94235.46,105005.1,179.5,22,0,0,0,,,,,,,,,
AFR976,B788,KDSM,UTSB,94090.14,105090.9,183.3,28,1,0,0,,,,,,,,,
AFR60,B788,KMHT,LSGG,93460.68,105109.74,194.2,93,117,1,0,,,,,,,,,
TAP232,B789,MMPR,LSGG,94276.62,105143.1,181.1,0,0,0,0,,,,,,,,,
UAL643,A35K,KJFK,LIRF,94748.16,105201.96,174.2,195,0,1,0,,,,,,,,,
LOT592,B78X,KOMA,OEJN,94160.82,105222.54,184.4,260,4,0,0,,,,,,,,,
IBE515,A333,CYFC,OTBD,93495.24,105286.8,196.5,167,54,0,0,,,,,,,,,
AFR350,B772,KDCA,LKPR,94200.12,105365.1,186.1,0,0,0,0,,,,,,,,,
BAW322,A388,KTPA,DAKK,95571.12,105378,163.4,0,0,0,0,,,,,,,,,
AAL934,B789,KFLL,UAAA,94124.58,105385.44,187.7,177,24,194,0,,,,,,,,,
DAL747,A333,MMUN,LROP,94353.78,105385.44,183.9,2,0,0,0,,,,,,,,,
AAL161,B77L,CYWG,UKBB,94309.98,105477.72,186.1,66,289,1,0,,,,,,,,,
THY501,B77W,CYXX,LBSF,94507.44,105477.72,182.8,142,19,3,0,,,,,,,,,
TAP249,B788,MMCL,OTHH,93953.82,105536.52,193,43,48,0,0,,,,,,,,,
ETD450,A333,CYYJ,DTTA,94579.56,105556.14,182.9,45,43,168,0,,,,,,,,,
AFR672,B77L,KRNO,VCBI,94059.3,105614.16,192.6,66,382,80,0,,,,,,,,,
THY230,B789,MMPR,LKPR,94947.96,105692.22,179.1,106,142,5,0,,,,,,,,,
EIN337,B763,KBIS,DGAA,94822.98,105786.6,182.7,0,0,0,0,,,,,,,,,
ETD153,B77W,KDEN,GQNN,95559.96,105786.6,170.4,52,202,102,0,,,,,,,,,
EIN394,B789,KFNT,UTTT,94427.34,105820.32,189.9,254,109,8,0,,,,,,,,,
UAL636,A333,KSFO,DNKN,95077.62,105839.88,179.4,93,59,0,0,,,,,,,,,
DLH460,A339,KBUF,UKLL,94393.86,105898.68,191.7,134,40,168,0,,,,,,,,,
LOT904,B77W,KROC,HSSS,94554.9,105919.32,189.4,39,54,95,0,,,,,,,,,
ETD623,B789,KSFO,VEBS,94907.1,105925.68,183.6,0,0,0,0,,,,,,,,,
UAL337,B763,KSJC,LIRF,94622.34,105937.92,188.6,0,0,0,0,,,,,,,,,
EIN422,B752,MMMX,GMML,95212.92,105944.34,178.9,293,0,0,0,,,,,,,,,
TSC95,B788,KBDL,EDDH,94463.7,105958.32,191.6,20,15,7,0,,,,,,,,,
THY414,B764,KPBI,LFMN,93876.24,105964.8,201.5,0,0,0,0,,,,,,,,,
DLH397,B789,CYQB,LPPT,95121.3,105996.48,181.3,13,133,1,0,,,,,,,,,
AAL818,B752,KALB,GMML,94865.04,106003.14,185.6,102,39,101,0,,,,,,,,,
AFR397,A346,KSMF,DNAA,95029.26,106062.96,183.9,0,0,1,0,,,,,,,,,
SWR618,B772,CYEG,VECC,94713.78,106136.1,190.4,17,19,21,0,,,,,,,,,
LOT504,A332,CYVR,HKJK,95254.98,106141.44,181.4,26,2,2,0,,,,,,,,,
UAL221,B789,CYYZ,LZIB,95618.82,106225.5,176.8,0,0,0,0,,,,,,,,,
AAL7,B744,MMCS,OPIS,95470.38,106324.08,180.9,0,0,0,0,,,,,,,,,
IBE858,B78X,KFNT,OISS,94985.64,106362.36,189.6,81,78,22,0,,,,,,,,,
SAS270,B788,KLGA,FSIA,94779.3,106381.92,193.4,1,0,1,0,,,,,,,,,
AAL379,A333,CYQT,DNKN,95654.94,106408.2,179.2,141,5,0,0,,,,,,,,,
LOT443,B772,KBNA,LIRF,95159.34,106434.36,187.9,211,8,11,0,,,,,,,,,
BAW232,B788,KLIT,LFPG,94658.7,106460.76,196.7,197,1,0,0,,,,,,,,,
SAS829,B748,KFNT,LDZA,95995.74,106468.08,174.5,42,0,0,0,,,,,,,,,
TAP287,B77L,KRNO,LWSK,95805.84,106534.32,178.8,169,135,0,0,,,,,,,,,
TSC137,B744,CYFC,LOWW,96066.24,106573.32,175.1,0,1,0,0,,,,,,,,,
SWR637,A333,KLGA,HKJK,95439.78,106586.7,185.8,0,0,0,0,,,,,,,,,
DLH186,B788,KLAS,DAKK,95377.26,106646.04,187.8,0,0,0,0,,,,,,,,,
EIN301,B763,KBWI,VECC,95289.36,106697.22,190.1,0,0,0,0,,,,,,,,,
IBE698,A388,KBUF,UTTT,96527.76,106730.88,170.1,22,9,0,0,,,,,,,,,
TAP666,B789,CYYG,LPPT,95892.3,106791.54,181.7,169,199,0,0,,,,,,,,,
AAL915,B772,CYQT,LIRF,95941.98,106824.36,181.4,0,0,0,0,,,,,,,,,
KLM541,A359,KPHL,UTAA,96258.96,106868.76,176.8,0,0,0,0,,,,,,,,,
ETD217,A339,CYYT,LCLK,96099.9,106998.9,181.7,49,1,0,0,,,,,,,,,
AFR509,A339,CYEG,EDDP,95749.38,107052.78,188.4,145,0,0,0,,,,,,,,,
IBE696,A332,KBIL,OISS,95335.2,107214.36,198,132,1,0,0,,,,,,,,,
AFR589,B789,KDEN,EPKK,95847.48,107221.56,189.6,0,0,0,0,,,,,,,,,
SWR887,B788,KLAX,UKLL,96633.36,107412.54,179.7,2,10,3,0,,,,,,,,,
TSC835,B77W,CYSJ,OIII,96693.12,107439.84,179.1,0,0,0,0,,,,,,,,,
UAL430,B789,KATL,DGAA,97108.56,107537.94,173.8,0,0,0,0,,,,,,,,,
THY959,A332,CYWG,VOMM,96357.66,107537.94,186.3,1,0,0,0,,,,,,,,,
BAW535,B764,KBGR,HKJK,96145.38,107556.9,190.2,0,0,0,0,,,,,,,,,
AFR716,B788,CYFC,OIMM,96200.4,107603.16,190,23,7,4,0,,,,,,,,,
ETD407,B772,KBIL,VIDP,97295.34,107775.54,174.7,64,0,0,0,,,,,,,,,
TSC785,B772,CYLW,LFPG,96879.18,107807.22,182.1,0,11,2,0,,,,,,,,,
THY787,A339,KSFO,EDDP,97040.52,107813.88,179.6,259,40,5,0,,,,,,,,,
LOT947,A333,KMCI,LPPT,96748.2,107854.08,185.1,57,81,0,0,,,,,,,,,
IBE184,B748,CYYG,EDDH,96925.98,107919.48,183.2,21,76,43,0,,,,,,,,,
LOT934,B78X,KMSY,LHBP,96587.58,107938.92,189.2,0,0,0,0,,,,,,,,,
EIN834,B763,KMHT,ORBI,95714.82,108010.56,204.9,0,0,0,0,,,,,,,,,
LOT628,B744,KBWI,OYSN,97613.7,108010.56,173.3,0,43,44,0,,,,,,,,,
IBE266,B772,KMSO,VOBL,96314.04,108043.2,195.5,1,111,7,0,,,,,,,,,
DAL461,A333,KMSP,EHAM,96412.8,108063.78,194.2,157,63,0,0,,,,,,,,,
UAE268,A35K,CYYR,VOCI,97640.7,108195.3,175.9,0,0,0,0,,,,,,,,,
SAS210,B763,CYYZ,FLLS,96803.46,108215.7,190.2,0,0,0,0,,,,,,,,,
LOT134,B77L,KCLT,LHBP,98150.1,108346.5,169.9,116,230,31,0,,,,,,,,,
AAL52,A339,CYUL,HKJK,97043.28,108359.22,188.6,3,0,1,0,,,,,,,,,
DLH570,A333,KSMF,VABB,97849.86,108391.68,175.7,42,124,16,0,,,,,,,,,
KLM490,B788,KPHX,UTTT,97185.06,108424.32,187.3,0,0,1,0,,,,,,,,,
DAL247,A359,KJAX,OYAA,97777.02,108451.5,177.9,42,268,100,0,,,,,,,,,
TSC108,A333,CYYG,OMSJ,96466.44,108451.5,199.8,182,1,0,0,,,,,,,,,
TAP451,A333,KSMF,LWSK,97440.78,108550.44,185.2,365,277,16,0,,,,,,,,,
AFR800,B789,CYZF,FABL,98348.76,108556.08,170.1,97,160,1,0,,,,,,,,,
UAL75,A332,KLAX,VOMM,98080.8,108655.86,176.3,137,0,0,0,,,,,,,,,
SWR377,A333,KLGA,VOHS,97394.94,108760.62,189.4,0,0,0,0,,,,,,,,,
UAL171,A359,KPHX,LZIB,98010,108860.76,180.8,67,0,0,0,,,,,,,,,
IBE61,A35K,KIAD,DGAA,97519.38,108893.4,189.6,9,31,0,0,,,,,,,,,
EIN161,B789,KLAS,VGHS,97926.36,109005.18,184.6,0,0,0,0,,,,,,,,,
AFR611,B772,CYXX,FIMP,97234.5,109104.06,197.8,337,0,0,0,,,,,,,,,
VIR344,A346,MMUN,LOWW,97722.78,109162.68,190.7,11,0,0,0,,,,,,,,,
DAL139,A343,KLIT,OLBA,98484.84,109228.86,179.1,24,106,3,0,,,,,,,,,
LOT323,B772,MMZP,OJAI,98737.92,109477.14,179,0,0,0,0,,,,,,,,,
TSC993,B77L,KPHL,UTTT,98249.04,109621.26,189.5,8,2,0,0,,,,,,,,,
KLM291,B78X,KMCI,LFPG,99022.14,109654.74,177.2,0,1,0,0,,,,,,,,,
AFR537,B789,KROC,FIMP,98559.48,109904.88,189.1,0,0,0,0,,,,,,,,,
KLM548,B789,CYQB,DNMM,98402.88,109931.1,192.1,0,1,1,0,,,,,,,,,
TSC415,B77W,KICT,EDDL,98647.26,110002.8,189.3,0,1,0,0,,,,,,,,,
THY188,B748,KCHS,VECC,99311.64,110089.38,179.6,0,0,0,0,,,,,,,,,
DAL997,A359,CYOW,VGHS,99224.64,110193.12,182.8,0,0,0,0,,,,,,,,,
LOT518,B78X,KIAD,OBBI,99755.04,110286.54,175.5,0,0,0,0,,,,,,,,,
ETD854,A332,KMSY,LEBL,98833.5,110351.22,192,0,0,0,0,,,,,,,,,
THY386,B763,CYXE,VOMM,99116.7,110509.98,189.9,0,0,0,0,,,,,,,,,
AFR493,A332,KLGA,GMMN,98918.64,110778.66,197.7,1,0,0,0,,,,,,,,,
SAS185,B748,KDSM,LFPG,100271.04,110798.28,175.5,0,0,0,0,,,,,,,,,
TAP360,B788,CYFC,HRYR,99676.74,110804.7,185.5,0,0,0,0,,,,,,,,,
THY525,A359,KDSM,OLBA,100342.92,110896.08,175.9,0,0,0,0,,,,,,,,,
SAS171,B77W,MMMX,HSSS,100158.18,110981.88,180.4,0,0,0,0,,,,,,,,,
AAL194,A333,KLGA,VCBI,100497.84,110996.1,175,0,0,2,0,,,,,,,,,
AAL516,B764,MMMY,GVAC,99408.54,111036.96,193.8,0,0,0,0,,,,,,,,,
SAS403,B752,KLAS,UTAA,99544.56,111070.44,192.1,1,0,0,0,,,,,,,,,
THY963,A359,KTUS,VOHS,100420.68,111083.4,177.7,0,0,0,0,,,,,,,,,
IBE37,B788,KPHL,HRYR,99924.84,111234.78,188.5,0,0,0,0,,,,,,,,,
THY339,A333,CYMX,DNAA,100691.52,111404.76,178.6,0,0,0,0,,,,,,,,,
AFR671,A359,CYSJ,FIMP,101145.3,111536.4,173.2,0,0,0,0,,,,,,,,,
BAW472,A339,CYHM,OMAA,101099.64,111827.1,178.8,0,0,0,0,,,,,,,,,
UAL237,A343,CYLW,LFPG,100817.7,112268.82,190.9,0,0,0,0,,,,,,,,,
SWR494,B77W,KBGR,VOBL,101737.32,112295.76,176,0,0,0,0,,,,,,,,,
TAP414,A359,CYQM,GMMX,101663.64,112375.26,178.5,0,0,0,0,,,,,,,,,
IBE766,B789,KBUF,LCLK,102753.42,113000.4,170.8,0,0,0,0,,,,,,,,,
UAE434,B77L,KMSP,OTBD,101431.38,113058.42,193.8,0,0,0,0,,,,,,,,,
BAW676,B789,KBUF,FAOR,102118.5,113158.56,184,0,0,0,0,,,,,,,,,
SWR801,B763,KBIS,LIMC,101934.12,113270.16,188.9,0,0,0,0,,,,,,,,,
AAL984,B752,KMSO,VABB,102569.64,113991.9,190.4,0,0,0,0,,,,,,,,,
IBE459,B789,KDCA,OIKB,103515.54,114156.9,177.4,0,0,1,0,,,,,,,,,
TAP585,A35K,CYXX,OEDF,103519.2,114393.96,181.2,0,0,2,0,,,,,,,,,
TAP711,B789,KCLT,LZIB,103828.44,114400.26,176.2,0,0,1,0,,,,,,,,,
IBE180,B763,KSFO,ORER,102874.74,114458.88,193.1,0,0,0,0,,,,,,,,,
UAL963,A333,KALB,DAOR,104389.98,116204.88,196.9,0,0,0,0,,,,,,,,,
DAL993,B789,EDDB,MDSD,114714,116861.94,35.8,0,0,0,0,,,,,,,,,
SWR111,A359,ULLI,TJSJ,114513.84,117970.8,57.6,0,0,0,0,,,,,,,,,
DAL859,A343,ZBAA,KCHS,114283.86,117982.8,61.6,0,1,0,0,,,,,,,,,
DAL200,A333,OEJN,MUHA,114428.94,118188.42,62.7,0,0,0,0,,,,,,,,,
THY319,B788,EGPH,CYQX,114107.04,118188.42,68,0,0,0,0,,,,,,,,,
UAL34,A339,LIMC,TTPP,117034.44,118950.3,31.9,0,1,0,0,,,,,,,,,
DLH940,A35K,UUDD,MMMX,115297.8,119073.9,62.9,0,0,0,0,,,,,,,,,
TSC923,A333,EGLL,CYYR,117107.28,120671.16,59.4,0,1,0,0,,,,,,,,,
ETD28,A359,EHAM,MMMY,118800,120678.36,31.3,6,1,0,0,,,,,,,,,
KLM524,B789,ZUUU,KPBI,118997.82,120703.62,28.4,0,1,0,0,,,,,,,,,
AFR940,A339,LIMC,KLGA,119719.92,121954.26,37.2,0,0,0,0,,,,,,,,,
LOT251,A333,LSZH,CYYR,121389.72,122129.7,12.3,0,0,0,0,,,,,,,,,
IBE276,A339,RJBB,MMAS,119274.36,122464.08,53.2,0,0,0,0,,,,,,,,,
UAL93,B789,VOMM,MMCS,121105.92,122477.22,22.9,0,1,0,0,,,,,,,,,
DAL171,A359,EHAM,KJFK,121270.08,122482.8,20.2,0,1,0,0,,,,,,,,,
THY929,A333,EGSS,MMPR,112503.9,123307.5,180.1,0,0,0,0,,,,,,,,,
SWR397,A339,RKSI,KFLL,117613.92,123392.22,96.3,1,1,0,0,,,,,,,,,
SAS461,B764,WMKK,MDSD,122711.4,123406.14,11.6,2,1,0,0,,,,,,,,,
IBE680,B763,ZGGG,KDCA,122648.82,123406.14,12.6,2,1,0,0,,,,,,,,,
IBE335,A359,RKSI,CYYT,112676.88,123420.42,179.1,0,0,0,0,,,,,,,,,
AFR812,A339,LFPO,KJFK,117642,123465.96,97.1,1,1,0,0,,,,,,,,,
UAE482,A35K,EBBR,MKJS,112800.84,123478.02,178,2,0,0,0,,,,,,,,,
DAL598,B788,ZGGG,MYNN,121506.54,123814.74,38.5,0,1,0,0,,,,,,,,,
AFR391,A339,ZGGG,CYYR,122378.1,123887.58,25.2,3,0,0,0,,,,,,,,,
LOT812,A339,EDDL,MDSD,120450.42,123900.66,57.5,0,0,0,0,,,,,,,,,
THY845,B788,WMKK,MMMY,120167.64,123913.68,62.4,0,1,0,0,,,,,,,,,
SWR956,B789,LSZH,CYQX,121957.98,124116.72,36,0,0,0,0,,,,,,,,,
BAW470,A359,EGBB,KBUF,122065.26,124129.02,34.4,0,0,1,0,,,,,,,,,
IBE371,A333,EDDB,MMPR,123864.12,124141.68,4.6,39,0,0,0,,,,,,,,,
AAL753,B77W,RJTT,CYYR,113138.94,124249.62,185.2,0,0,0,0,,,,,,,,,
LOT757,A339,WSSS,KATL,123975.12,124281.24,5.1,5,1,0,0,,,,,,,,,
KLM565,B77W,RKSI,MMTJ,123247.02,124412.28,19.4,0,0,1,0,,,,,,,,,
IBE940,B789,LFPG,MMTJ,123337.32,124437.06,18.3,0,0,1,0,,,,,,,,,
ETD672,B77W,RJGG,KMSY,118528.98,124642.62,101.9,20,1,0,0,,,,,,,,,
BAW68,A359,EGKK,MMTJ,118393.92,124642.62,104.1,1,1,0,0,,,,,,,,,
TSC379,A333,WMKK,KFLL,114705.48,124642.62,165.6,0,0,0,0,,,,,,,,,
DLH143,A332,OTHH,CYYR,114968.16,124683.72,161.9,0,1,0,0,,,,,,,,,
VIR653,B772,EGPH,KJFK,113638.38,124819.02,186.3,0,0,0,0,,,,,,,,,
LOT410,B789,VIDP,MKJS,124597.68,124859.16,4.4,6,1,0,0,,,,,,,,,
DAL906,A359,LEMD,MTPP,124412.16,124872.12,7.7,0,1,0,0,,,,,,,,,
AAL928,B789,LFMN,KPBI,124304.46,124886.1,9.7,10,2,0,0,,,,,,,,,
KLM318,B77W,ZGGG,KJFK,124196.58,124899.42,11.7,5,1,0,0,,,,,,,,,
UAL284,B789,ZGGG,KJAX,114551.22,125058.96,175.1,0,0,0,0,,,,,,,,,
DLH416,A359,WMKK,KROC,114047.1,125077.68,183.8,0,0,0,0,,,,,,,,,
LOT429,A332,LFMN,KCLT,123805.5,125150.34,22.4,0,0,0,0,,,,,,,,,
IBE909,B77W,UUDD,KPBI,114867.24,125374.92,175.1,0,0,0,0,,,,,,,,,
TSC281,B788,LEPA,KALB,123692.46,125406.48,28.6,0,0,2,0,,,,,,,,,
DAL669,B789,RKSS,KBWI,114840.96,125406.48,176.1,1,0,0,0,,,,,,,,,
DAL728,B788,UUDD,MMAS,123635.4,125420.46,29.8,0,0,1,0,,,,,,,,,
THY561,B772,LFLL,MMMX,120897.72,125649.66,79.2,0,0,1,0,,,,,,,,,
DAL515,B772,OTHH,KROC,120814.56,125683.2,81.1,0,0,1,0,,,,,,,,,
UAE459,A359,UUEE,KMIA,115104.66,125925,180.3,0,0,0,0,,,,,,,,,
TSC172,A333,UUDD,CYYR,125699.94,125944.56,4.1,25,0,0,0,,,,,,,,,
AFR611,B789,EHAM,MTPP,121621.38,125978.88,72.6,0,1,0,0,,,,,,,,,
SAS326,A359,OEJN,KBUF,121998.06,125978.88,66.3,0,0,0,0,,,,,,,,,
THY424,B763,WMKK,MDSD,123834.24,125978.88,35.7,6,2,0,0,,,,,,,,,
SWR493,B788,ZBAA,MDPC,119112.12,125978.88,114.4,0,0,0,0,,,,,,,,,
THY12,B78X,ZUUU,KPHL,114865.38,126063.6,186.6,0,0,0,0,,,,,,,,,
ETD221,A333,LTFJ,MKJP,122971.2,126091.68,52,0,0,0,0,,,,,,,,,
IBE28,A332,LTFM,KCHS,122873.22,126097.32,53.7,24,1,0,0,,,,,,,,,
TAP806,A332,LSZH,MYNN,118690.56,126189.66,125,0,0,1,0,,,,,,,,,
SWR762,B77L,LFMN,TBPB,125934.36,126222.42,4.8,3,1,0,0,,,,,,,,,
SAS286,A35K,OMDB,KIAD,126031.92,126280.08,4.1,1,1,0,0,,,,,,,,,
VIR645,B788,RJGG,KLGA,122412.6,126300.66,64.8,1,1,0,0,,,,,,,,,
IBE960,B772,VECC,KIAD,119869.62,126334.08,107.7,24,1,0,0,,,,,,,,,
IBE428,B77W,VOBL,MDSD,115665.66,126380.82,178.6,1,0,0,0,,,,,,,,,
SWR99,B789,VOMM,KJFK,115697.34,126406.98,178.5,0,0,0,0,,,,,,,,,
LOT280,B77L,LFMN,KBWI,126235.5,126492.48,4.3,4,1,0,0,,,,,,,,,
SWR305,A359,LFMN,KIAD,116185.2,126499.98,171.9,0,0,0,0,,,,,,,,,
TAP165,A339,LTFJ,TBPB,126327.72,126526.02,3.3,6,1,0,0,,,,,,,,,
KLM898,A332,LSZH,MMUN,126166.5,126526.02,6,7,1,0,0,,,,,,,,,
AAL698,B763,LTFM,KIAD,124518.9,126538.98,33.7,9,2,0,0,,,,,,,,,
SWR25,B764,LFMN,MMAS,124575.24,126545.46,32.8,9,2,0,0,,,,,,,,,
TSC170,B772,LFLL,TTPP,124087.14,126579.36,41.5,36,2,0,0,,,,,,,,,
TAP817,B78X,ZGGG,KATL,124031.22,126579.36,42.5,33,2,0,0,,,,,,,,,
KLM81,B744,EGPH,KATL,116720.94,126599.76,164.6,0,0,0,0,,,,,,,,,
ETD902,B789,LSZH,KBDL,126120.78,126611.82,8.2,22,2,0,0,,,,,,,,,
UAL536,B77W,VOMM,KJAX,126144.18,126631.44,8.1,0,1,0,0,,,,,,,,,
DLH713,B789,ZSPD,KPBI,116055.72,126748.62,178.2,0,0,0,0,,,,,,,,,
BAW35,B77W,VOMM,KCHS,125820.48,126756.6,15.6,21,2,0,0,,,,,,,,,
AFR500,B77W,OMAA,TBPB,120267.36,126756.6,108.2,89,2,0,0,,,,,,,,,
THY351,B772,RJBB,MMMX,115864.5,126815.4,182.5,0,0,0,0,,,,,,,,,
LOT986,B78X,ZGGG,KDCA,125508.48,126932.94,23.7,21,1,0,0,,,,,,,,,
AFR228,B77W,LEMD,MYNN,126689.34,126958.08,4.5,0,0,0,0,,,,,,,,,
ETD124,A359,LEBL,KJFK,120636.48,127031.94,106.6,0,1,0,0,,,,,,,,,
VIR364,B789,VOBL,KATL,126867.66,127059.18,3.2,12,2,0,0,,,,,,,,,
LOT73,B788,VTBS,KCLT,116015.58,127072.38,184.3,0,0,0,0,,,,,,,,,
DLH222,A333,VOMM,CYQX,115391.46,127098.42,195.1,0,0,0,0,,,,,,,,,
AAL747,B789,RKSS,MKJP,126891.96,127106.82,3.6,4,1,0,0,,,,,,,,,
VIR304,B77W,VHHH,KIAD,122480.04,127106.82,77.1,3,0,2,0,,,,,,,,,
UAL506,B763,VHHH,KMCO,126374.16,127111.5,12.3,11,1,0,0,,,,,,,,,
UAE974,B763,LEBL,KBWI,126191.58,127111.5,15.3,8,1,0,0,,,,,,,,,
BAW384,A359,EHAM,KBUF,123276.78,127111.5,63.9,1,0,1,0,,,,,,,,,
DAL808,A359,EDDM,MKJP,122580.6,127131,75.8,0,0,1,0,,,,,,,,,
VIR705,B789,EGBB,MMMY,123127.5,127164.54,67.3,0,0,1,0,,,,,,,,,
AAL693,A339,ZUUU,KBUF,124859.16,127302.18,40.7,15,2,0,0,,,,,,,,,
DLH183,A333,WIII,KIAD,124883.34,127314.42,40.5,0,1,0,0,,,,,,,,,
AAL849,B744,EGSS,KBDL,121467.3,127379.82,98.5,0,0,0,0,,,,,,,,,
IBE769,B763,OTHH,MDSD,123748.5,127379.82,60.5,28,1,0,0,,,,,,,,,
AAL196,B744,OERK,TBPB,121778.16,127380.48,93.4,0,0,0,0,,,,,,,,,
BAW410,B763,VIDP,KLGA,123575.64,127387.86,63.5,12,1,0,0,,,,,,,,,
SAS960,B789,LFPG,KIAD,116520.12,127433.46,181.9,0,0,0,0,,,,,,,,,
TAP373,B788,EGBB,MMZP,126464.58,127513.56,17.5,14,1,0,0,,,,,,,,,
IBE18,B77W,EGLL,KBUF,126622.14,127526.7,15.1,0,0,0,0,,,,,,,,,
UAL499,B789,EGSS,MMGL,124060.14,127526.7,57.8,26,2,0,0,,,,,,,,,
IBE338,A359,LTFM,KMSY,124223.7,127566.72,55.7,0,1,0,0,,,,,,,,,
AFR534,B789,EGCC,MMUN,123031.44,127620.96,76.5,0,0,0,0,,,,,,,,,
BAW511,A343,LEBL,KIAD,122775.78,127620.96,80.8,0,0,0,0,,,,,,,,,
VIR857,B772,EGPH,MMMY,116702.22,127640.46,182.3,0,0,0,0,,,,,,,,,
SAS552,B748,EGBB,KBDL,127154.28,127640.46,8.1,5,1,0,0,,,,,,,,,
ETD914,B77L,LEBL,KALB,119550.72,127654.02,135.1,0,0,2,0,,,,,,,,,
ETD290,B744,LEMD,MUHA,127065.72,127654.08,9.8,7,1,0,0,,,,,,,,,
AFR850,A333,EGCC,KJFK,124729.56,127691.94,49.4,20,1,0,0,,,,,,,,,
AAL220,A35K,ZUUU,KMSY,117382.08,127693.74,171.9,0,0,0,0,,,,,,,,,
ETD313,B752,LTFM,MUHA,124385.76,127698.42,55.2,12,1,0,0,,,,,,,,,
UAE518,B752,LFPO,KSYR,121024.62,127705.92,111.4,194,2,0,0,,,,,,,,,
VIR120,B788,UUEE,KBNA,121433.52,127713.3,104.7,10,1,0,0,,,,,,,,,
TSC569,A359,VIDP,KALB,120772.02,127719.72,115.8,11,0,0,0,,,,,,,,,
KLM15,B788,VABB,MMAS,116438.4,127726.68,188.1,0,0,0,0,,,,,,,,,
DLH844,B77W,WSSS,CYYT,117207.84,127766.28,176,0,0,0,0,,,,,,,,,
AAL34,B789,ZSPD,KBWI,127651.68,127825.8,2.9,17,2,0,0,,,,,,,,,
EIN623,B772,LEPA,KBWI,119989.26,127825.8,130.6,38,1,0,0,,,,,,,,,
UAE552,B772,EDDB,MTPP,116319.78,127859.46,192.3,0,0,0,0,,,,,,,,,
AAL871,B77W,LSZH,CYQX,119156.88,127918.2,146,0,0,1,0,,,,,,,,,
VIR620,A35K,VOMM,KIAD,120681.36,127971.36,121.5,3,0,0,0,,,,,,,,,
DAL590,A359,VABB,MTPP,121919.88,128002.92,101.4,1,0,0,0,,,,,,,,,
TAP48,B78X,LEMD,CYQX,117290.7,128009.4,178.6,0,0,0,0,,,,,,,,,
SAS625,B789,LEMD,KLGA,122028.84,128015.88,99.8,0,1,0,0,,,,,,,,,
KLM479,A333,VABB,KPHL,121810.86,128062.62,104.2,41,1,0,0,,,,,,,,,
EIN642,A339,EGLL,KLGA,122105.46,128087.7,99.7,1,1,0,0,,,,,,,,,
EIN246,B788,VECC,MKJS,127884.6,128134.62,4.2,9,1,0,0,,,,,,,,,
TSC332,B772,EDDF,KDCA,127715.1,128134.62,7,6,1,0,0,,,,,,,,,
TAP42,A333,VECC,MMZP,127971.36,128134.62,2.7,12,1,0,0,,,,,,,,,
SAS836,B78X,LSZH,KBUF,127821.48,128134.62,5.2,11,2,0,0,,,,,,,,,
THY901,B788,OMAA,MDPC,117467.16,128140.92,177.9,1,0,0,0,,,,,,,,,
VIR39,A359,EHAM,MMCL,123891.36,128193.3,71.7,0,0,0,0,,,,,,,,,
ETD757,A359,RJTT,KBDL,120983.64,128206.38,120.4,10,1,0,0,,,,,,,,,
VIR91,A35K,LTFJ,MMMY,124173.3,128206.38,67.2,0,0,1,0,,,,,,,,,
SAS959,A35K,EGPH,MMMX,126489.72,128206.38,28.6,2,2,0,0,,,,,,,,,
DLH60,B77L,VIDP,MMMY,126599.76,128212.92,26.9,15,2,0,0,,,,,,,,,
SWR587,B789,EDDH,MDPC,116916.06,128233.32,188.6,0,0,0,0,,,,,,,,,
AFR887,A359,EDDM,KMCO,117955.02,128233.32,171.3,0,0,0,0,,,,,,,,,
TAP570,B77L,LFPO,MTPP,117794.52,128313.54,175.3,0,0,0,0,,,,,,,,,
SWR808,A333,ULLI,KFLL,125284.62,128326.62,50.7,2,1,0,0,,,,,,,,,
THY419,A35K,EGPH,KSYR,117716.52,128327.52,176.9,0,0,0,0,,,,,,,,,
SWR606,B78X,UUDD,KALB,127372.14,128334.18,16,73,1,0,0,,,,,,,,,
KLM764,B772,LEMD,KMIA,127436.22,128340.72,15.1,92,2,0,0,,,,,,,,,
TAP921,B77W,LIMC,KBNA,128077.38,128361.18,4.7,10,2,0,0,,,,,,,,,
